contract_name,file_path,has_reentrancy,has_access_control_issues,has_timestamp_dependency,has_unchecked_call,high_severity_count,medium_severity_count,low_severity_count,num_functions,num_external_calls,num_state_vars,num_modifiers,max_cyclomatic_complexity,num_low_level_calls,failure_reason,error_message
WalletLibrary,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/WalletLibrary_0x863DF6BF.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,COMPILATION_ERROR,"Compilation error: Invalid compilation: 
Invalid solc compilation /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/WalletLibrary_0x863DF6BF.sol:125:5: Warning: Use of the ""var"" keyword is deprecated.
    var pending = m_pending[_operation];
    ^---------^
/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/WalletLibrary_0x863DF6BF.sol:189:5: Warning: Use of the ""var"" keyword is deprecated.
    var pending = m_pending[_operation];
    ^---------^
/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/WalletLibrary_0x863DF6BF.sol:215:54: Warning: ""throw"" is deprecated in favour of ""revert()"", ""require()"" and ""assert()"".
  modifier only_uninitialized { if (m_numOwners > 0) throw; _; }
                                                     ^---^
/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/WalletLibrary_0x863DF6BF.sol:242:11: Warning: ""throw"" is deprecated in favour of ""revert()"", ""require()"" and ""assert()"".
          throw;
          ^---^
/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/WalletLibrary_0x863DF6BF.sol:276:11: Warning: ""throw"" is deprecated in favour of ""revert()"", ""require()"" and ""assert()"".
          throw;
          ^---^
/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/WalletLibrary_0x863DF6BF.sol:293:5: Warning: Use of the ""var"" keyword is deprecated.
    var pending = m_pending[_operation];
    ^---------^
/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/WalletLibrary_0x863DF6BF.sol:402:3: Warning: Defining constructors as functions with the same name as the contract is deprecated. Use ""constructor(...) { ... }"" instead.
  function Wallet(address[] _owners, uint _required, uint _daylimit) {
  ^ (Relevant source part starts here and spans across multiple lines).
/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/WalletLibrary_0x863DF6BF.sol:260:3: Warning: Variable is shadowed i"
OrderToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/OrderToken_0xabd4c63d,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts/token/ERC20/ERC20.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/OrderToken_0xabd4c63d/OrderToken.sol:3:1:
  |
3 | import { ERC20 } from ""@openzeppelin/contracts/token/ERC20/ERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
CNCToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/CNCToken_0x9ae380f0.sol,False,False,False,False,0,2,30,12,11,13,1,5,0,,
BoneToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/BoneToken_0x9813037e,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts/token/ERC20/ERC20.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/BoneToken_0x9813037e/BoneToken.sol:5:1:
  |
5 | import ""@openzeppelin/contracts/token/ERC20/ERC20.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@openzeppelin/contracts/access/Ownable.sol"" not found: File not found.
 --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/BoneToken_0x9813037e/BoneToken.sol:6:1:
  |
6 | import ""@openzeppelin/contracts/access/Ownable.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
InstaToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/InstaToken_0x6f40d4a6,False,False,False,True,2,0,8,6,3,0,0,3,2,,
TetherToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/TetherToken_0xdac17f95.sol,False,False,False,False,0,15,30,13,7,5,0,2,0,,
ERC1967Proxy,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/ERC1967Proxy_0x431d5dff,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""blockchain/contracts/collected/upgradeability/ERC1967Upgrade.sol"" not found: File not found.
 --> blockchain/contracts/collected/ERC1967Proxy_0x431d5dff/ERC1967Proxy.sol:7:1:
  |
7 | import ""../upgradeability/ERC1967Upgrade.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
UniversalRouter,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/UniversalRouter_0x3fC91A3a,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"File not found: Invalid compilation: 
Invalid solc compilation Error: Source ""blockchain/contracts/collected/UniversalRouter_0x3fC91A3a/base/Dispatcher.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/UniversalRouter_0x3fC91A3a/UniversalRouter.sol:5:1:
  |
5 | import {Dispatcher} from './base/Dispatcher.sol';
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/collected/UniversalRouter_0x3fC91A3a/base/RewardsCollector.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/UniversalRouter_0x3fC91A3a/UniversalRouter.sol:6:1:
  |
6 | import {RewardsCollector} from './base/RewardsCollector.sol';
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/collected/UniversalRouter_0x3fC91A3a/base/RouterImmutables.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/UniversalRouter_0x3fC91A3a/UniversalRouter.sol:7:1:
  |
7 | import {RouterParameters, RouterImmutables} from './base/RouterImmutables.sol';
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/collected/UniversalRouter_0x3fC91A3a/libraries/Commands.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/UniversalRouter_0x3fC91A3a/UniversalRouter.sol:8:1:
  |
8 | import {Commands} from './libraries/Commands.sol';
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""blockchain/contracts/collected/UniversalRouter_0x3fC91A3a/interfaces/IUniversalRouter.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/UniversalRouter_0x3fC91A3a/UniversalRouter.sol:9:1:
  |
9 | import {IUniversalRouter} from './interfaces/IUniversalRouter.sol';
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^"
ValueLiquidityToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/ValueLiquidityToken_0x49e83333.sol,True,False,True,True,0,1,45,23,16,11,0,14,0,,
LayerZeroToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/LayerZeroToken_0x6985884c,False,False,False,False,0,0,0,0,0,0,0,0,0,IMPORT_ERROR,"External library imports: Invalid compilation: 
Invalid solc compilation Error: Source ""@openzeppelin/contracts/access/Ownable.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/LayerZeroToken_0x6985884c/LayerZeroToken.sol:4:1:
  |
4 | import { Ownable } from ""@openzeppelin/contracts/access/Ownable.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

Error: Source ""@layerzerolabs/lz-evm-oapp-v2/contracts/oft/OFT.sol"" not found: File not found. Searched the following locations: """".
 --> blockchain/contracts/collected/LayerZeroToken_0x6985884c/LayerZeroToken.sol:5:1:
  |
5 | import { OFT } from ""@layerzerolabs/lz-evm-oapp-v2/contracts/oft/OFT.sol"";
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
JPYC,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/JPYC_0x2370f9d5.sol,False,False,False,True,2,0,37,3,0,4,0,1,0,,
SudoToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/SudoToken_0x3446Dd70.sol,False,False,True,False,1,9,108,7,0,4,0,5,0,,
ProxyERC20,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/ProxyERC20_0xc011a73e.sol,False,True,False,False,3,2,14,10,12,0,0,1,0,,
VraToken,/home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/VraToken_0xf411903c.sol,False,False,False,False,0,0,0,0,0,0,0,0,0,COMPILATION_ERROR,"Compilation error: Invalid compilation: 
Invalid solc compilation Warning: Visibility for constructor is ignored. If you want the contract to be non-deployable, making it ""abstract"" is sufficient.
   --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/VraToken_0xf411903c.sol:828:5:
    |
828 |     constructor(
    |     ^ (Relevant source part starts here and spans across multiple lines).

Warning: Visibility for constructor is ignored. If you want the contract to be non-deployable, making it ""abstract"" is sufficient.
    --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/VraToken_0xf411903c.sol:1289:5:
     |
1289 |     constructor () internal {
     |     ^ (Relevant source part starts here and spans across multiple lines).

Error: Abstract contracts cannot have public constructors. Remove the ""public"" keyword to fix this.
    --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/VraToken_0xf411903c.sol:1879:5:
     |
1879 |     constructor(        
     |     ^ (Relevant source part starts here and spans across multiple lines).

Warning: Visibility for constructor is ignored. If you want the contract to be non-deployable, making it ""abstract"" is sufficient.
    --> /home/motafeq/projects/chainguardian-ai/blockchain/contracts/collected/VraToken_0xf411903c.sol:2026:5:
     |
2026 |     constructor () public ERC777MintablePausableBlocklistable(""VERA"", ""VRA"", new address[](0)) {
     |     ^ (Relevant source part starts here and spans across multiple lines).

"
